,Tag,Word,Sentence #
174137,O,elected,7258.0
174138,O,chamber,7258.0
174139,O,plans,7258.0
174140,LOC,Beijing,7258.0
174141,O,which,7258.0
174142,O,to,7258.0
174143,LOC,Kong,7258.0
174144,O,a,7258.0
174145,O,dissolve,7258.0
174146,LOC,Hong,7258.0
174147,O,British,7259.0
174148,O,colony,7259.0
174149,O,for,7259.0
174150,O,more,7259.0
174151,O,than,7259.0
174152,O,150,7259.0
174153,O,years,7259.0
174154,O,will,7259.0
174155,O,be,7259.0
174156,O,handed,7259.0
174157,O,back,7259.0
174158,O,at,7259.0
174159,LOC,China,7259.0
174160,O,to,7259.0
174161,O,midnight,7259.0
174162,O,on,7259.0
174163,O,June,7259.0
174164,O,30,7259.0
174165,O,next,7259.0
174166,O,intends,7259.0
174167,LOC,China,7259.0
174168,O,year,7259.0
174169,O,to,7259.0
174170,O,dismantle,7260.0
174171,O,the,7260.0
174172,O,territorys,7260.0
174173,O,first,7260.0
174174,O,fullyelected,7260.0
174175,O,legislature,7260.0
174176,O,because,7260.0
174177,O,it,7260.0
174178,O,recent,7260.0
174179,LOC,Britons,7260.0
174180,O,opposes,7260.0
174181,O,electoral,7260.0
174182,O,reforms,7260.0
174183,O,and,7260.0
174184,O,install,7260.0
174185,O,an,7260.0
174186,O,interim,7260.0
174187,O,appointed,7260.0
174188,O,chamber,7260.0
174189,O,a,7260.0
174190,O,decision,7260.0
174191,O,that,7260.0
174192,O,has,7260.0
174193,O,generated,7260.0
174194,O,considerable,7260.0
174195,O,controversy,7260.0
174196,O,The,7260.0
174197,O,judicial,7260.0
174198,O,review,7260.0
174199,O,sought,7261.0
174200,O,by,7261.0
174201,O,directorategrade,7261.0
174202,O,bureaucrats,7261.0
174203,O,will,7261.0
174204,O,apply,7261.0
174205,O,to,7261.0
174206,O,only,7261.0
174207,O,about,7261.0
174208,O,1000,7261.0
174209,O,of,7261.0
174210,O,the,7261.0
174211,O,approximately,7261.0
174212,O,33000,7261.0
174213,O,civil,7261.0
174214,O,servants,7261.0
174215,O,affected,7261.0
174216,O,Police,7261.0
174217,O,unions,7261.0
174218,O,are,7261.0
174219,O,not,7262.0
174220,O,contesting,7262.0
174221,O,the,7262.0
174222,O,ban,7262.0
174223,O,which,7262.0
174224,O,affects,7262.0
174225,O,all,7262.0
174226,O,27000,7262.0
174227,O,officers,7262.0
174228,O,and,7262.0
174229,O,nor,7262.0
174230,O,are,7262.0
174231,O,the,7262.0
174232,O,very,7262.0
174233,O,top,7262.0
174234,O,tier,7262.0
174235,LOC,Kongs,7262.0
174236,O,mandarin,7262.0
174237,O,of,7262.0
174238,LOC,Hong,7262.0
174239,O,class,7262.0
174240,O,the,7262.0
174241,O,policy,7262.0
174242,O,secretaries,7262.0
174243,O,More,7262.0
174244,O,than,7262.0
174245,O,16000,7262.0
174246,O,application,7263.0
174247,O,forms,7263.0
174248,O,for,7263.0
174249,O,places,7263.0
174250,O,on,7263.0
174251,ORG,Commitee,7263.0
174252,O,have,7263.0
174253,O,the,7263.0
174254,ORG,Selection,7263.0
174255,O,been,7263.0
174256,O,handed,7263.0
174257,O,out,7263.0
174258,O,since,7263.0
174259,O,the,7263.0
174260,O,nomination,7263.0
174261,O,period,7263.0
174262,O,opened,7263.0
174263,O,It,7263.0
174264,O,closes,7263.0
174265,O,on,7263.0
174266,O,September,7264.0
174267,O,14,7264.0
174268,ORG,Refining,7264.0
174269,ORG,Company,7264.0
174270,O,expected,7264.0
174271,ORG,Singapore,7265.0
174272,O,DOCSTART,7265.0
174273,O,to,7265.0
174274,O,19960829,7265.0
174275,ORG,CDU,7265.0
174276,O,shut,7265.0
174277,ORG,Singapore,7265.0
174278,ORG,Refining,7265.0
174279,ORG,Company,7265.0
174280,ORG,SRC,7266.0
174281,O,is,7266.0
174282,ORG,3,7266.0
174283,LOC,Singapore,7266.0
174284,O,expected,7266.0
174285,O,to,7266.0
174286,O,shutdown,7266.0
174287,O,its,7266.0
174288,O,60000,7266.0
174289,O,barrelperday,7266.0
174290,O,bpd,7266.0
174291,O,crude,7266.0
174292,O,distillation,7266.0
174293,O,in,7266.0
174294,ORG,CDU,7266.0
174295,O,unit,7266.0
174296,O,September,7266.0
174297,O,an,7266.0
174298,O,industry,7266.0
174299,O,source,7266.0
174300,O,said,7266.0
174301,O,on,7266.0
174302,O,Thursday,7266.0
174303,O,They,7266.0
174304,O,think,7266.0
174305,O,something,7266.0
174306,O,is,7267.0
174307,O,stuck,7267.0
174308,O,the,7267.0
174309,O,source,7267.0
174310,O,said,7267.0
174311,O,But,7267.0
174312,O,nothing,7267.0
174313,O,has,7267.0
174314,O,been,7268.0
174315,O,decided,7268.0
174316,O,as,7268.0
174317,O,they,7268.0
174318,O,are,7268.0
174319,O,still,7268.0
174320,O,waiting,7268.0
174321,O,for,7268.0
174322,O,an,7268.0
174323,O,Xray,7268.0
174324,O,machine,7268.0
174325,O,to,7268.0
174326,O,determine,7268.0
174327,O,the,7268.0
174328,O,problem,7268.0
174329,O,The,7268.0
174330,O,source,7268.0
174331,O,said,7268.0
174332,O,the,7269.0
174333,O,problem,7269.0
174334,O,was,7269.0
174335,O,discovered,7269.0
174336,O,during,7269.0
174337,O,the,7269.0
174338,O,past,7269.0
174339,O,month,7269.0
174340,O,during,7269.0
174341,O,which,7269.0
174342,ORG,No3s,7269.0
174343,O,production,7269.0
174344,O,time,7269.0
174345,ORG,CDU,7269.0
174346,O,has,7269.0
174347,O,varied,7269.0
174348,O,from,7269.0
174349,O,maximum,7269.0
174350,O,capacity,7269.0
174351,O,of,7269.0
174352,O,60000,7269.0
174353,O,bpd,7269.0
174354,O,to,7269.0
174355,O,as,7269.0
174356,O,low,7269.0
174357,O,as,7269.0
174358,O,40000,7269.0
174359,O,bpd,7269.0
174360,O,depending,7269.0
174361,O,on,7269.0
174362,O,the,7269.0
174363,O,crude,7269.0
174364,O,being,7269.0
174365,O,run,7269.0
174366,O,We,7269.0
174367,O,are,7269.0
174368,O,having,7269.0
174369,O,a,7270.0
174370,O,lot,7270.0
174371,O,of,7270.0
174372,O,problems,7270.0
174373,O,said,7270.0
174374,O,a,7270.0
174375,O,source,7270.0
174376,O,An,7270.0
174377,O,earlier,7270.0
174378,O,problem,7270.0
174379,ORG,Nau,7271.0
174380,ORG,3,7271.0
174381,O,arose,7271.0
174382,ORG,CDU,7271.0
174383,O,with,7271.0
174384,O,on,7271.0
174385,O,July,7272.0
174386,O,24,7272.0
174387,O,when,7272.0
174388,O,an,7272.0
174389,O,industry,7272.0
174390,O,source,7272.0
174391,O,said,7272.0
174392,O,would,7272.0
174393,ORG,CDU,7272.0
174394,O,the,7272.0
174395,O,be,7272.0
174396,O,closed,7272.0
174397,O,down,7272.0
174398,O,briefly,7272.0
174399,O,in,7272.0
174400,O,August,7272.0
174401,O,for,7272.0
174402,O,repairs,7272.0
174403,O,to,7272.0
174404,O,a,7272.0
174405,O,heat,7272.0
174406,O,exchanger,7272.0
174407,O,But,7272.0
174408,O,by,7272.0
174409,O,midAugust,7272.0
174410,O,a,7273.0
174411,O,company,7273.0
174412,O,spokesman,7273.0
174413,O,said,7273.0
174414,O,repairs,7273.0
174415,O,had,7273.0
174416,O,been,7273.0
174417,O,carried,7273.0
174418,O,out,7273.0
174419,O,without,7273.0
174420,O,any,7273.0
174421,O,shutdown,7273.0
174422,O,The,7273.0
174423,O,285000,7273.0
174424,O,refinery,7273.0
174425,ORG,SRC,7274.0
174426,O,bpd,7274.0
174427,O,is,7274.0
174428,O,coowned,7274.0
174429,O,by,7274.0
174430,ORG,Petroleum,7274.0
174431,ORG,Company,7274.0
174432,ORG,British,7274.0
174433,ORG,Petrolem,7274.0
174434,O,and,7274.0
174435,ORG,Singapore,7274.0
174436,O,the,7274.0
174437,ORG,Caltex,7274.0
174438,O,the,7274.0
174439,O,jointventure,7274.0
174440,O,majors,7274.0
174441,LOC,Us,7274.0
174442,ORG,Corp.,7274.0
174443,O,and,7274.0
174444,O,of,7274.0
174445,ORG,Ink,7274.0
174446,ORG,Singapore,7274.0
174447,ORG,Newsroom,7274.0
174448,O,658703086,7274.0
174449,ORG,Chevron,7274.0
174450,ORG,Texaco,7274.0
174451,O,H1,7275.0
174452,ORG,Loxley,7275.0
174453,O,DOCSTART,7275.0
174454,O,net,7275.0
174455,O,rises,7275.0
174456,O,to,7275.0
174457,O,33266,7275.0
174458,O,mln,7275.0
174459,O,19960829,7275.0
174460,LOC,Bangkok,7275.0
174461,O,baht,7275.0
174462,O,Reviewed,7275.0
174463,O,financial,7276.0
174464,O,results,7276.0
174465,O,for,7276.0
174466,O,the,7276.0
174467,O,first,7276.0
174468,O,six,7276.0
174469,O,months,7276.0
174470,O,ended,7276.0
174471,O,June,7276.0
174472,O,30,7276.0
174473,O,1996,7276.0
174474,O,in,7276.0
174475,O,millions,7276.0
174476,O,of,7276.0
174477,O,baht,7277.0
174478,O,unless,7277.0
174479,O,stated,7277.0
174480,O,Six,7277.0
174481,O,months,7277.0
174482,O,1996,7277.0
174483,O,1995,7277.0
174484,O,Shr,7277.0
174485,O,baht,7277.0
174486,O,832,7277.0
174487,O,vs,7277.0
174488,O,666,7277.0
174489,O,Net,7277.0
174490,O,33266,7277.0
174491,O,vs,7277.0
174492,O,26637,7277.0
174493,O,NOTES,7277.0
174494,O,Second,7277.0
174495,O,quarter,7277.0
174496,O,figures,7277.0
174497,O,not,7277.0
174498,O,available,7277.0
174499,O,Full,7277.0
174500,O,name,7277.0
174501,O,of,7277.0
174502,O,company,7278.0
174503,ORG,Publication'S,7278.0
174504,O,newsroom,7278.0
174505,O,is,7278.0
174506,ORG,Loxley,7278.0
174507,O,6622529950,7278.0
174508,ORG,Plc,7278.0
174509,LOC,Bangkok,7278.0
174510,O,DOCSTART,7279.0
174511,O,updated,7279.0
174512,LOC,Spain,7279.0
174513,O,INDICATORS,7279.0
174514,O,August,7279.0
174515,O,29,7279.0
174516,O,INDICATORS,7279.0
174517,O,monthly,7279.0
174518,O,MTH,7279.0
174519,O,MTH,7280.0
174520,O,PVS,7280.0
174521,O,YRAGO,7280.0
174522,O,INDEX,7280.0
174523,O,TOTAL,7280.0
174524,O,CPI,7280.0
174525,O,Jul,7280.0
174526,O,01,7280.0
174527,O,01,7280.0
174528,O,00,7280.0
174529,O,1193,7280.0
174530,O,Yr,7280.0
174531,O,yr,7280.0
174532,O,Inflation,7280.0
174533,O,37,7280.0
174534,O,36,7280.0
174535,O,47,7280.0
174536,O,1193,7280.0
174537,O,Core,7280.0
174538,O,Inflation,7280.0
174539,O,01,7280.0
174540,O,02,7280.0
174541,O,02,7280.0
174542,O,Yr,7280.0
174543,O,yr,7280.0
174544,O,rise,7280.0
174545,O,35,7280.0
174546,O,36,7280.0
174547,O,52,7280.0
174548,O,JOBLESS,7280.0
174549,O,INEM,7280.0
174550,O,Jul,7280.0
174551,O,63913,7280.0
174552,O,33149,7280.0
174553,O,65345,7280.0
174554,O,217M,7280.0
174555,O,Rate,7280.0
174556,O,1367,7280.0
174557,O,1415,7280.0
174558,O,1519,7280.0
174559,O,BALANCE,7280.0
174560,O,OF,7280.0
174561,O,PAYMENTS,7280.0
174562,O,Trade,7280.0
174563,O,bln,7280.0
174564,O,pts,7280.0
174565,O,May,7280.0
174566,O,1968,7280.0
174567,O,1806,7280.0
174568,O,2799,7280.0
174569,O,Cur,7280.0
174570,O,Acc,7280.0
174571,O,bln,7280.0
174572,O,pts,7280.0
174573,O,May,7280.0
174574,O,95,7280.0
174575,O,420,7280.0
174576,O,1104,7280.0
174577,O,RESERVES,7280.0
174578,O,MLN,7280.0
174579,O,Jul,7280.0
174580,O,1161,7280.0
174581,O,4009,7280.0
174582,O,3104,7280.0
174583,O,547030,7280.0
174584,O,PRODUCER,7280.0
174585,O,PRICES,7280.0
174586,O,Jun,7280.0
174587,O,02,7280.0
174588,O,01,7280.0
174589,O,02,7280.0
174590,O,1196,7280.0
174591,O,Yr,7280.0
174592,O,yr,7280.0
174593,O,rise,7280.0
174594,O,12,7280.0
174595,O,15,7280.0
174596,O,71,7280.0
174597,O,1196,7280.0
174598,O,INDUSTRIAL,7280.0
174599,O,PROD,7280.0
174600,O,May,7280.0
174601,O,Yr,7280.0
174602,O,yr,7280.0
174603,O,figures,7281.0
174604,O,32,7281.0
174605,O,10,7281.0
174606,O,98,7281.0
174607,O,1084,7281.0
174608,O,M4,7281.0
174609,O,MONEY,7281.0
174610,O,SUPPLY,7281.0
174611,O,Jul,7281.0
174612,O,26,7281.0
174613,O,42R,7281.0
174614,O,108,7281.0
174615,O,Total,7281.0
174616,O,M4,7281.0
174617,O,adj,7281.0
174618,O,trln,7281.0
174619,O,pts,7281.0
174620,O,75912,7281.0
174621,O,TRADE,7282.0
174622,O,BALANCE,7282.0
174623,O,Exports,7282.0
174624,O,bln,7282.0
174625,O,pts,7282.0
174626,O,Jun,7282.0
174627,O,11007,7282.0
174628,O,11641,7282.0
174629,O,9882,7282.0
174630,O,Imports,7282.0
174631,O,bln,7282.0
174632,O,pts,7282.0
174633,O,May,7282.0
174634,O,13157,7282.0
174635,O,14334,7282.0
174636,O,12365,7282.0
174637,O,Deficit,7282.0
174638,O,surplus,7282.0
174639,O,May,7282.0
174640,O,2150,7282.0
174641,O,2693,7282.0
174642,O,2483,7282.0
174643,O,Deficit,7282.0
174644,O,yr,7282.0
174645,O,to,7282.0
174646,O,date,7282.0
174647,O,13340,7282.0
174648,O,11190,7282.0
174649,O,14209,7282.0
174650,O,GOVTBUDGET,7282.0
174651,O,bln,7282.0
174652,O,pts,7282.0
174653,O,GovtFcast,7282.0
174654,O,96,7282.0
174655,O,Deficit,7282.0
174656,O,surplus,7282.0
174657,O,Jul,7282.0
174658,O,2821,7282.0
174659,O,3806,7282.0
174660,O,2304,7282.0
174661,O,Def,7282.0
174662,O,surplus,7282.0
174663,O,to,7282.0
174664,O,date,7282.0
174665,O,11840,7283.0
174666,O,14661,7283.0
174667,O,14567,7283.0
174668,O,26,7283.0
174669,O,trln,7283.0
174670,O,INDICATORS,7283.0
174671,O,quarterly,7283.0
174672,O,QUARTER,7283.0
174673,O,PVS,7283.0
174674,O,QTR,7283.0
174675,O,YRAGO,7283.0
174676,O,EPA,7283.0
174677,O,Q2,7283.0
174678,O,168130,7283.0
174679,O,31230,7283.0
174680,O,167330,7283.0
174681,O,123,7283.0
174682,O,million,7283.0
174683,O,GDP,7283.0
174684,O,Yryr,7283.0
174685,O,Q1,7283.0
174686,O,19,7283.0
174687,O,23R,7283.0
174688,O,34,7283.0
174689,O,Absolute,7283.0
174690,O,amount,7283.0
174691,O,trln,7283.0
174692,O,pts,7283.0
174693,O,181,7283.0
174694,O,178,7283.0
174695,O,169,7283.0
174696,O,697,7283.0
174697,O,INTEREST,7283.0
174698,O,RATES,7283.0
174699,O,Latest,7283.0
174700,O,rate,7283.0
174701,O,Pvs,7283.0
174702,O,rate,7283.0
174703,O,Date,7283.0
174704,O,changed,7283.0
174705,O,Key,7283.0
174706,O,rate,7283.0
174707,O,725,7283.0
174708,O,750,7283.0
174709,O,040696,7283.0
174710,ORG,Of,7283.0
174711,ORG,Spain,7283.0
174712,O,announces,7283.0
174713,ORG,Banke,7283.0
174714,O,NOTES,7283.0
174715,O,balance,7283.0
174716,O,of,7283.0
174717,O,payments,7283.0
174718,O,Jobless,7283.0
174719,O,figures,7283.0
174720,O,are,7283.0
174721,O,registered,7284.0
174722,O,unemployed,7284.0
174723,O,at,7284.0
174724,O,labour,7284.0
174725,O,ministry,7284.0
174726,O,Trade,7284.0
174727,O,data,7284.0
174728,O,are,7284.0
174729,O,customscleared,7285.0
174730,O,published,7285.0
174731,O,by,7285.0
174732,O,economy,7285.0
174733,O,ministry,7285.0
174734,O,Latest,7285.0
174735,O,M4,7285.0
174736,O,currency,7285.0
174737,O,reserves,7286.0
174738,O,industrial,7286.0
174739,O,production,7286.0
174740,O,data,7286.0
174741,O,are,7286.0
174742,O,provisional,7286.0
174743,O,GDP,7286.0
174744,O,figures,7286.0
174745,O,are,7286.0
174746,O,quarterly,7287.0
174747,O,on,7287.0
174748,O,annualised,7287.0
174749,O,Quarterly,7287.0
174750,ORG,Epa,7287.0
174751,O,basis,7287.0
174752,O,survey,7287.0
174753,O,of,7288.0
174754,O,employment,7288.0
174755,O,levels,7288.0
174756,O,INE,7288.0
174757,O,Data,7288.0
174758,O,give,7288.0
174759,O,variation,7288.0
174760,O,in,7289.0
174761,O,employed,7289.0
174762,O,persons,7289.0
174763,O,in,7289.0
174764,O,thousands,7289.0
174765,O,Last,7289.0
174766,O,column,7289.0
174767,O,TOTAL,7289.0
174768,O,is,7290.0
174769,O,latest,7290.0
174770,O,for,7290.0
174771,O,jobless,7290.0
174772,O,and,7290.0
174773,O,accumulated,7290.0
174774,O,for,7290.0
174775,O,the,7290.0
174776,O,rest,7290.0
174777,O,GDP,7290.0
174778,O,total,7290.0
174779,O,amount,7290.0
174780,O,corresponds,7290.0
174781,O,to,7290.0
174782,O,1995,7290.0
174783,O,Government,7290.0
174784,O,budget,7290.0
174785,O,figures,7290.0
174786,O,relate,7291.0
174787,O,to,7291.0
174788,O,central,7291.0
174789,O,government,7291.0
174790,O,finances,7291.0
174791,O,only,7291.0
174792,O,General,7291.0
174793,O,Consumer,7291.0
174794,O,Price,7291.0
174795,O,Index,7292.0
174796,O,1001992,7292.0
174797,O,Producer,7292.0
174798,O,Prices,7292.0
174799,O,Index,7292.0
174800,O,and,7292.0
174801,O,Industrial,7292.0
174802,O,Production,7292.0
174803,O,Index,7292.0
174804,O,1001990,7292.0
174805,O,DOCSTART,7292.0
174806,O,PRESS,7292.0
174807,O,Aug,7292.0
174808,LOC,Spain,7293.0
174809,O,DIGEST,7293.0
174810,O,29,7293.0
174811,O,Headlines,7293.0
174812,O,from,7293.0
174813,O,major,7293.0
174814,O,national,7294.0
174815,O,has,7294.0
174816,ORG,Reuter'S,7294.0
174817,O,newspapers,7294.0
174818,O,not,7294.0
174819,O,verified,7295.0
174820,O,these,7295.0
174821,O,stories,7295.0
174822,O,and,7295.0
174823,O,does,7295.0
174824,O,not,7295.0
174825,O,vouch,7295.0
174826,O,for,7295.0
174827,O,their,7295.0
174828,ORG,Pais,7295.0
174829,O,Judge,7295.0
174830,O,accuracy,7295.0
174831,ORG,L,7295.0
174832,O,accuses,7296.0
174833,O,government,7296.0
174834,O,of,7296.0
174835,O,obstructing,7296.0
174836,O,investigation,7296.0
174837,O,two,7296.0
174838,PER,LasaZabala,7296.0
174839,O,into,7296.0
174840,O,victims,7296.0
174841,ORG,Gal,7296.0
174842,O,of,7296.0
174843,ORG,Mundo,7296.0
174844,O,Government,7296.0
174845,O,case,7296.0
174846,ORG,L,7296.0
174847,O,wants,7296.0
174848,O,to,7296.0
174849,O,charge,7296.0
174850,O,for,7296.0
174851,O,prescriptions,7296.0
174852,O,and,7296.0
174853,O,some,7296.0
174854,O,medical,7296.0
174855,ORG,16,7296.0
174856,PER,Gomez,7296.0
174857,O,services,7296.0
174858,ORG,Diario,7296.0
174859,PER,De,7296.0
174860,PER,Liano,7296.0
174861,O,says,7296.0
174862,O,Judge,7296.0
174863,PER,Javier,7296.0
174864,O,government,7296.0
174865,O,is,7296.0
174866,O,obstructing,7296.0
174867,O,Prime,7296.0
174868,ORG,Abc,7296.0
174869,O,justice,7296.0
174870,PER,Maria,7296.0
174871,PER,Aznar,7296.0
174872,O,positive,7296.0
174873,PER,Jose,7296.0
174874,O,Minister,7296.0
174875,ORG,Diez,7296.0
174876,ORG,BCH,7296.0
174877,O,in,7296.0
174878,ORG,Cinco,7296.0
174879,O,assessment,7296.0
174880,O,the,7296.0
174881,O,hive,7296.0
174882,O,of,7296.0
174883,O,Chilean,7296.0
174884,ORG,Kuipers,7296.0
174885,ORG,And,7296.0
174886,ORG,Lybrand,7296.0
174887,O,emigrates,7296.0
174888,O,pensions,7296.0
174889,ORG,Expansion,7296.0
174890,LOC,Country,7296.0
174891,O,for,7296.0
174892,O,to,7296.0
174893,LOC,Bask,7296.0
174894,O,fiscal,7296.0
174895,ORG,De,7296.0
174896,ORG,Los,7296.0
174897,ORG,NEGOCIOS,7296.0
174898,O,Government,7296.0
174899,O,reasons,7296.0
174900,ORG,GACETA,7296.0
174901,O,and,7296.0
174902,O,Catalan,7296.0
174903,O,nationalists,7296.0
174904,O,set,7296.0
174905,O,the,7296.0
174906,O,scene,7296.0
174907,O,for,7296.0
174908,O,budget,7296.0
174909,O,negotiations,7296.0
174910,O,expects,7296.0
174911,ORG,Lenzing,7296.0
174912,O,DOCSTART,7296.0
174913,O,negative,7296.0
174914,O,results,7296.0
174915,O,in,7296.0
174916,O,19960829,7296.0
174917,LOC,Vienna,7296.0
174918,O,H2,7296.0
174919,O,Austrian,7296.0
174920,O,viscose,7297.0
174921,O,fibre,7297.0
174922,ORG,Ag,7297.0
174923,O,said,7297.0
174924,O,maker,7297.0
174925,ORG,Lenzing,7297.0
174926,O,on,7297.0
174927,O,Thursday,7297.0
174928,O,it,7297.0
174929,O,expected,7297.0
174930,O,to,7297.0
174931,O,post,7297.0
174932,O,negative,7297.0
174933,O,group,7297.0
174934,O,results,7297.0
174935,O,in,7297.0
174936,O,the,7297.0
174937,O,second,7297.0
174938,O,half,7297.0
174939,O,of,7297.0
174940,O,the,7297.0
174941,O,year,7297.0
174942,O,after,7297.0
174943,O,posting,7297.0
174944,O,losses,7297.0
174945,O,in,7297.0
174946,O,the,7297.0
174947,O,first,7297.0
174948,O,six,7297.0
174949,O,months,7297.0
174950,O,A,7297.0
174951,O,preview,7297.0
174952,O,of,7297.0
174953,O,the,7298.0
174954,O,second,7298.0
174955,O,half,7298.0
174956,O,of,7298.0
174957,O,1996,7298.0
174958,O,does,7298.0
174959,O,not,7298.0
174960,O,reveal,7298.0
174961,O,any,7298.0
174962,O,signs,7298.0
174963,O,of,7298.0
174964,O,a,7298.0
174965,O,significant,7298.0
174966,O,improvement,7298.0
174967,O,in,7298.0
174968,O,market,7298.0
174969,O,said,7298.0
174970,ORG,Lenzing,7298.0
174971,O,conditions,7298.0
174972,O,in,7298.0
174973,O,a,7298.0
174974,O,statement,7298.0
174975,O,released,7298.0
174976,O,ahead,7298.0
174977,O,of,7298.0
174978,O,its,7298.0
174979,O,earnings,7298.0
174980,O,conference,7298.0
174981,O,For,7298.0
174982,O,the,7298.0
174983,O,first,7298.0
174984,O,six,7299.0
174985,O,months,7299.0
174986,O,of,7299.0
174987,O,the,7299.0
174988,O,said,7299.0
174989,ORG,Lenzing,7299.0
174990,O,year,7299.0
174991,O,it,7299.0
174992,O,posted,7299.0
174993,O,a,7299.0
174994,O,group,7299.0
174995,O,pretax,7299.0
174996,O,loss,7299.0
174997,O,of,7299.0
174998,O,845,7299.0
174999,O,million,7299.0
175000,O,schillings,7299.0
175001,O,from,7299.0
175002,O,a,7299.0
175003,O,profit,7299.0
175004,O,of,7299.0
175005,O,160,7299.0
175006,O,million,7299.0
175007,O,in,7299.0
175008,O,the,7299.0
175009,O,yearago,7299.0
175010,O,period,7299.0
175011,O,The,7299.0
175012,O,group,7299.0
175013,O,attributed,7299.0
175014,O,the,7300.0
175015,O,firsthalf,7300.0
175016,O,losses,7300.0
175017,O,to,7300.0
175018,O,weak,7300.0
175019,O,demand,7300.0
175020,O,and,7300.0
175021,O,falling,7300.0
175022,O,prices,7300.0
175023,O,of,7300.0
175024,O,viscose,7300.0
175025,O,fibres,7300.0
175026,O,as,7300.0
175027,O,well,7300.0
175028,O,as,7300.0
175029,O,sluggish,7300.0
175030,O,economies,7300.0
175031,O,in,7300.0
175032,O,the,7300.0
175033,LOC,West,7300.0
175034,PER,Julia,7300.0
175035,PER,Furgason,7300.0
175036,LOC,Vienna,7300.0
175037,O,newsroom,7301.0
175038,O,431,7301.0
175039,O,53112,7301.0
175040,O,274,7301.0
175041,O,faults,7301.0
175042,LOC,Algeria,7301.0
175043,O,over,7301.0
175044,LOC,Brittain,7301.0
175045,O,DOCSTART,7301.0
175046,O,Islamists,7301.0
175047,O,19960828,7301.0
175048,LOC,Paris,7301.0
175049,O,fighting,7301.0
175050,LOC,Algeria,7301.0
175051,O,gathering,7302.0
175052,O,a,7302.0
175053,O,vicious,7302.0
175054,O,war,7302.0
175055,O,against,7302.0
175056,O,Moslem,7302.0
175057,O,fundamentalist,7302.0
175058,O,guerrillas,7302.0
175059,O,on,7302.0
175060,LOC,Brittain,7302.0
175061,O,attacked,7302.0
175062,O,Wednesday,7302.0
175063,O,for,7302.0
175064,O,allowing,7302.0
175065,O,Islamist,7302.0
175066,O,groups,7302.0
175067,O,to,7302.0
175068,O,meet,7302.0
175069,O,The,7302.0
175070,LOC,Lunden,7302.0
175071,O,in,7302.0
175072,O,Islamist,7302.0
175073,O,gathering,7302.0
175074,O,due,7303.0
175075,O,to,7303.0
175076,O,be,7303.0
175077,O,held,7303.0
175078,O,on,7303.0
175079,LOC,Lunden,7303.0
175080,O,in,7303.0
175081,O,September,7303.0
175082,O,8,7303.0
175083,O,has,7303.0
175084,O,triggered,7303.0
175085,O,concern,7303.0
175086,O,and,7303.0
175087,O,anger,7303.0
175088,O,in,7303.0
175089,O,several,7303.0
175090,O,other,7303.0
175091,O,Arab,7303.0
175092,O,countries,7303.0
175093,O,which,7303.0
175094,LOC,Egypt,7303.0
175095,O,like,7303.0
175096,O,is,7303.0
175097,O,also,7303.0
175098,O,fighting,7303.0
175099,O,armed,7303.0
175100,O,Moslem,7303.0
175101,O,fundamentalists,7303.0
175102,O,British,7303.0
175103,O,Jewish,7303.0
175104,O,groups,7303.0
175105,O,have,7304.0
175106,O,also,7304.0
175107,O,voiced,7304.0
175108,O,protest,7304.0
175109,O,because,7304.0
175110,O,they,7304.0
175111,O,said,7304.0
175112,O,Palestinian,7304.0
175113,O,as,7304.0
175114,ORG,Hamas',7304.0
175115,O,Islamist,7304.0
175116,O,well,7304.0
175117,O,as,7304.0
175118,O,the,7304.0
175119,O,banned,7304.0
175120,ORG,Salvation,7304.0
175121,ORG,Front,7304.0
175122,ORG,Fis,7304.0
175123,O,are,7304.0
175124,O,Algerian,7304.0
175125,ORG,Islamic,7304.0
175126,O,among,7304.0
175127,O,those,7304.0
175128,O,radical,7304.0
175129,O,Islamists,7304.0
175130,O,attending,7304.0
175131,O,the,7304.0
175132,O,conference,7304.0
175133,O,A,7304.0
175134,O,foreign,7304.0
175135,O,ministry,7304.0
175136,O,spokesman,7305.0
175137,O,said,7305.0
175138,O,in,7305.0
175139,O,a,7305.0
175140,O,statement,7305.0
175141,O,read,7305.0
175142,O,on,7305.0
175143,O,Algerian,7305.0
175144,O,television,7305.0
175145,O,has,7305.0
175146,LOC,Algeria,7305.0
175147,O,that,7305.0
175148,O,received,7305.0
175149,O,with,7305.0
175150,O,concern,7305.0
175151,O,the,7305.0
175152,O,information,7305.0
175153,O,over,7305.0
175154,O,a,7305.0
175155,O,meeting,7305.0
175156,O,of,7305.0
175157,O,terrorist,7305.0
175158,O,groups,7305.0
175159,O,working,7305.0
175160,O,against,7305.0
175161,O,the,7305.0
175162,O,interests,7305.0
175163,O,of,7305.0
175164,O,the,7305.0
175165,O,Arab,7305.0
175166,O,and,7305.0
175167,O,Islamic,7305.0
175168,O,expresses,7305.0
175169,LOC,Algeria,7305.0
175170,O,world,7305.0
175171,O,its,7305.0
175172,O,sharp,7306.0
175173,O,rejection,7306.0
175174,O,of,7306.0
175175,O,a,7306.0
175176,O,meeting,7306.0
175177,O,putting,7306.0
175178,O,together,7306.0
175179,O,masterminds,7306.0
175180,O,and,7306.0
175181,O,ideologists,7306.0
175182,O,and,7306.0
175183,O,financers,7306.0
175184,O,of,7306.0
175185,O,terrorism,7306.0
175186,O,the,7306.0
175187,O,spokesman,7306.0
